Location ID,amenity,Parking Station Name,operator,Rate Zone,Zone Info,opening_hours,layer,parking_type,Coordinates,Geometry Type,CenterPoint
244,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9423086, 40.8349002], [-73.9422433, 40.834996], [-73.9421244, 40.8349437], [-73.9420086, 40.8348932], [-73.9420237, 40.8348564], [-73.9420651, 40.8347996], [-73.9420411, 40.8347895], [-73.9420299, 40.834794], [-73.9420213, 40.8347827], [-73.9420302, 40.8347705], [-73.9420357, 40.8347729], [-73.9420893, 40.8346992], [-73.9420838, 40.8346969], [-73.9420909, 40.8346866], [-73.9421069, 40.8346875], [-73.9421115, 40.8346972], [-73.9421331, 40.8347063], [-73.9421774, 40.8346455], [-73.942411, 40.8347543], [-73.9423086, 40.8349002]]",LineString,"[-73.9422098, 40.83482075]"
232,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9895243, 40.7105738], [-73.9894813, 40.7102567], [-73.9882006, 40.7104157], [-73.9882449, 40.7106871], [-73.9885708, 40.7106545], [-73.9885828, 40.710745], [-73.9888027, 40.7107257], [-73.988788, 40.7106627], [-73.9889992, 40.7106365], [-73.9889959, 40.7106154], [-73.9892158, 40.7105926], [-73.9893327, 40.7105869], [-73.9895243, 40.7105738]]",LineString,"[-73.98886245, 40.71050085]"
232,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9880823, 40.7106554], [-73.9880416, 40.7104382], [-73.987348, 40.7105181], [-73.9873887, 40.7107262], [-73.9880823, 40.7106554]]",LineString,"[-73.98771515, 40.710582200000005]"
231,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-74.0083179, 40.7185135], [-74.0083724, 40.7185382], [-74.0084177, 40.7185367], [-74.0086658, 40.7185712], [-74.008747, 40.7183098], [-74.0086102, 40.7182466], [-74.0085542, 40.718318], [-74.0085462, 40.7183144], [-74.0085359, 40.7183275], [-74.0084979, 40.7183103], [-74.0084834, 40.7183289], [-74.008468, 40.7183219], [-74.0083638, 40.7184549], [-74.0083179, 40.7185135]]",LineString,"[-74.00853244999999, 40.7184089]"
231,parking,Park Fast,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-74.0075759, 40.7181188], [-74.0078802, 40.7182569], [-74.0079008, 40.7182305], [-74.0080776, 40.718005], [-74.0076114, 40.7177954], [-74.0074785, 40.7179669], [-74.0076381, 40.7180393], [-74.0075759, 40.7181188]]",LineString,"[-74.00777805, 40.71802615]"
231,parking,Unnamed,N/A,Financial District,Zone M1 - (Commercial Vehicles $6.00 1st Hour / $7.00 2nd Hour / $8.00 3rd Hour - All Vehicles $4.50 1st Hour / $7.50 2nd Hour),N/A,N/A,surface,"[[-74.0106796, 40.7155018], [-74.0104503, 40.7154032], [-74.0102752, 40.715629], [-74.0102646, 40.7156423], [-74.0103313, 40.7156722], [-74.0104048, 40.7157051], [-74.0103992, 40.7157123], [-74.0104751, 40.7157463], [-74.0104874, 40.7157514], [-74.0105463, 40.7156731], [-74.0106796, 40.7155018]]",LineString,"[-74.0104721, 40.7155773]"
231,parking,Speedy Park,N/A,Financial District,Zone M1 - (Commercial Vehicles $6.00 1st Hour / $7.00 2nd Hour / $8.00 3rd Hour - All Vehicles $4.50 1st Hour / $7.50 2nd Hour),N/A,N/A,surface,"[[-74.009873, 40.7149439], [-74.0100265, 40.7150093], [-74.0101595, 40.7148382], [-74.0100818, 40.7148042], [-74.0100468, 40.7148492], [-74.0099727, 40.7148158], [-74.009873, 40.7149439]]",LineString,"[-74.01001625, 40.71490675]"
87,parking,Unnamed,N/A,Financial District,Zone M1 - (Commercial Vehicles $6.00 1st Hour / $7.00 2nd Hour / $8.00 3rd Hour - All Vehicles $4.50 1st Hour / $7.50 2nd Hour),N/A,N/A,surface,"[[-74.0072094, 40.7078736], [-74.0072234, 40.7078517], [-74.0072651, 40.7077997], [-74.0070076, 40.7076967], [-74.0069485, 40.7077726], [-74.0072094, 40.7078736]]",LineString,"[-74.0071068, 40.70778515]"
211,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-74.0034066, 40.7206686], [-74.0032603, 40.7208536], [-74.0033347, 40.7208882], [-74.003301, 40.7209308], [-74.0033277, 40.7209469], [-74.003303, 40.7209744], [-74.0032052, 40.7210896], [-74.0031817, 40.7210834], [-74.0028944, 40.7209422], [-74.0032349, 40.7205533], [-74.0034066, 40.7206686]]",LineString,"[-74.0031505, 40.72082145]"
144,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.997547, 40.7202514], [-73.997332, 40.720599], [-73.9971083, 40.7205072], [-73.9971563, 40.7204059], [-73.9972168, 40.7202571], [-73.9972369, 40.720222], [-73.9973067, 40.7202451], [-73.9973212, 40.7202198], [-73.9973366, 40.7202249], [-73.9973574, 40.7201884], [-73.9973702, 40.7201863], [-73.997547, 40.7202514]]",LineString,"[-73.99732764999999, 40.72039265]"
114,parking,Edison ParkFast,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),24/7,N/A,surface,"[[-73.9932645, 40.7274708], [-73.9934125, 40.7272951], [-73.9927286, 40.7269493], [-73.9925572, 40.7271503], [-73.9925112, 40.7272043], [-73.9925353, 40.7272156], [-73.9926838, 40.7272889], [-73.9928411, 40.7273659], [-73.9929035, 40.7272927], [-73.9932645, 40.7274708]]",LineString,"[-73.99296185, 40.72721005]"
137,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[[[-73.9744263, 40.7364197], [-73.9740204, 40.7362499], [-73.9740157, 40.7363339], [-73.973946, 40.7363756], [-73.9738494, 40.7365075], [-73.9743193, 40.7366964], [-73.9743269, 40.736676], [-73.9743451, 40.7366347], [-73.9744263, 40.7364197]]]]",MultiPolygon,"[-73.97418615555554, 40.73647926666667]"
231,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-74.0013659, 40.7181825], [-74.0012085, 40.7181129], [-74.001063, 40.7183012], [-74.0012111, 40.7183837], [-74.0012286, 40.7183597], [-74.0013659, 40.7181825]]",LineString,"[-74.00121444999999, 40.7182483]"
141,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9574875, 40.7710888], [-73.957377, 40.7710417], [-73.9571577, 40.7713341], [-73.9572764, 40.7713842], [-73.9574875, 40.7710888]]",LineString,"[-73.9573226, 40.77121295]"
243,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,street_side,"[[-73.9324209, 40.864156], [-73.9323814, 40.8641979], [-73.931923, 40.8640291], [-73.9319542, 40.8639767], [-73.9319912, 40.8639929], [-73.9320279, 40.8640061], [-73.9321267, 40.8640358], [-73.9323028, 40.8640934], [-73.9323428, 40.86411], [-73.932387, 40.8641338], [-73.9324209, 40.864156]]",LineString,"[-73.93217195, 40.8640873]"
79,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9895161, 40.7324415], [-73.9895442, 40.732403], [-73.9895802, 40.7323534], [-73.9896152, 40.7323054], [-73.989627, 40.7323104], [-73.9897098, 40.7321966], [-73.9896186, 40.7321614], [-73.9895282, 40.7321246], [-73.989514, 40.7321442], [-73.9894192, 40.7322773], [-73.9894082, 40.7322927], [-73.9893495, 40.7323707], [-73.9894386, 40.7324086], [-73.9895161, 40.7324415]]",LineString,"[-73.98952965000001, 40.73228305]"
243,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9319961, 40.8657829], [-73.9319405, 40.8657443], [-73.9318501, 40.8657733], [-73.9317495, 40.8657874], [-73.9316711, 40.8657848], [-73.9315924, 40.8657753], [-73.9315944, 40.8658639], [-73.9317365, 40.8658802], [-73.9318398, 40.8658771], [-73.9319122, 40.8658609], [-73.9319511, 40.865827], [-73.9319961, 40.8657829]]",LineString,"[-73.93179425, 40.865812250000005]"
41,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9441272, 40.8078076], [-73.9441987, 40.8077113], [-73.9440798, 40.8076609], [-73.9440078, 40.8077577], [-73.9439194, 40.8078782], [-73.9440386, 40.8079281], [-73.9441272, 40.8078076]]",LineString,"[-73.94405904999999, 40.8077945]"
170,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9754162, 40.7467028], [-73.9756117, 40.7464377], [-73.9754642, 40.7463825], [-73.9750602, 40.7462043], [-73.9748647, 40.7464694], [-73.9754162, 40.7467028]]",LineString,"[-73.9752382, 40.74645355]"
113,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9932424, 40.7287484], [-73.9927979, 40.7285297], [-73.9926855, 40.7286555], [-73.9931341, 40.7288748], [-73.9932424, 40.7287484]]",LineString,"[-73.99296394999999, 40.72870225]"
43,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9775697, 40.7727106], [-73.9776469, 40.7725783], [-73.9777318, 40.7724329], [-73.9782757, 40.7726149], [-73.978194, 40.7727548], [-73.9781135, 40.7728926], [-73.9775697, 40.7727106]]",LineString,"[-73.9779227, 40.772662749999995]"
238,parking,Unnamed,N/A,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,N/A,"[[-73.9761971, 40.7982069], [-73.9759615, 40.7981754], [-73.9760093, 40.7979346], [-73.9760323, 40.7975636], [-73.9762774, 40.797572], [-73.976238, 40.7979601], [-73.9761971, 40.7982069]]",LineString,"[-73.97611945, 40.79788524999999]"
137,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9761681, 40.7438387], [-73.9763307, 40.743616], [-73.976303, 40.743604], [-73.9762803, 40.7435946], [-73.9762978, 40.7435705], [-73.9761603, 40.7435132], [-73.9761436, 40.7435362], [-73.9752633, 40.7431696], [-73.975281, 40.7431452], [-73.9751304, 40.7430825], [-73.9751135, 40.7431058], [-73.9750267, 40.7430696], [-73.9748643, 40.7432932], [-73.9750688, 40.7433784], [-73.9751486, 40.7432683], [-73.9760652, 40.7436501], [-73.9759847, 40.7437609], [-73.9761681, 40.7438387]]",LineString,"[-73.97559749999999, 40.74345415]"
137,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9765971, 40.742219], [-73.9767366, 40.7420288], [-73.9765341, 40.7419436], [-73.9764548, 40.7420518], [-73.9755403, 40.7416668], [-73.9756205, 40.7415575], [-73.9754357, 40.7414797], [-73.975288, 40.741681], [-73.9753452, 40.7417051], [-73.9753128, 40.7417494], [-73.975467, 40.7418143], [-73.9754893, 40.7417838], [-73.9763523, 40.7421471], [-73.9763281, 40.7421802], [-73.9764992, 40.7422522], [-73.9765409, 40.7421953], [-73.9765971, 40.742219]]",LineString,"[-73.97601230000001, 40.741865950000005]"
107,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9875608, 40.7336188], [-73.9872571, 40.7334887], [-73.9868972, 40.7339774], [-73.9872053, 40.7341061], [-73.9873468, 40.7339119], [-73.987417, 40.7338159], [-73.987455, 40.7337638], [-73.9875415, 40.7336455], [-73.9875608, 40.7336188]]",LineString,"[-73.987229, 40.7337974]"
50,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9962267, 40.7670844], [-73.9961984, 40.7671255], [-73.9961229, 40.7672349], [-73.9954194, 40.7669411], [-73.9957695, 40.7664577], [-73.9961595, 40.7666181], [-73.9959867, 40.7668511], [-73.996139, 40.7669164], [-73.9961341, 40.766923], [-73.9962221, 40.7669607], [-73.9961633, 40.76704], [-73.99616, 40.7670386], [-73.9961503, 40.7670517], [-73.9962267, 40.7670844]]",LineString,"[-73.99582305, 40.7668463]"
137,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9812065, 40.7405875], [-73.9810478, 40.7405187], [-73.9809385, 40.7406689], [-73.9809093, 40.7407069], [-73.9808709, 40.7407595], [-73.9808695, 40.7407615], [-73.9810348, 40.7408303], [-73.9810766, 40.7407722], [-73.9811211, 40.7407103], [-73.9811309, 40.7407143], [-73.9811724, 40.7406566], [-73.9811603, 40.7406516], [-73.9812065, 40.7405875]]",LineString,"[-73.981038, 40.7406745]"
137,parking,Unnamed,NYCHA,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9801441, 40.7412656], [-73.9799591, 40.7411891], [-73.9799151, 40.7412486], [-73.9798145, 40.7412074], [-73.9797945, 40.7411995], [-73.9796697, 40.7413726], [-73.9799757, 40.7414992], [-73.9801441, 40.7412656]]",LineString,"[-73.9799069, 40.74134415]"
45,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,lane,"[[-73.994253, 40.7104406], [-73.9941833, 40.7104162], [-73.9941458, 40.7101397], [-73.9942214, 40.7101695], [-73.994253, 40.7104406]]",LineString,"[-73.9941994, 40.71029015]"
50,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[[[-73.9962267, 40.7670844], [-73.9961503, 40.7670517], [-73.99616, 40.7670386], [-73.9961633, 40.76704], [-73.9962221, 40.7669607], [-73.9961341, 40.766923], [-73.996139, 40.7669164], [-73.9959867, 40.7668511], [-73.9961595, 40.7666181], [-73.9957695, 40.7664577], [-73.9954194, 40.7669411], [-73.9961229, 40.7672349], [-73.9961984, 40.7671255], [-73.9962267, 40.7670844]]]]",MultiPolygon,"[-73.99607704285714, 40.766951971428576]"
137,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9745556, 40.7382851], [-73.9749229, 40.7384407], [-73.9751601, 40.7380768], [-73.974815, 40.7379405], [-73.9745556, 40.7382851]]",LineString,"[-73.97485785, 40.738190599999996]"
43,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9673445, 40.7778273], [-73.9673502, 40.7778049], [-73.9673582, 40.7777831], [-73.9673662, 40.7777613], [-73.9673742, 40.7777394], [-73.9673836, 40.7777129], [-73.9673892, 40.7776969], [-73.9673929, 40.7776864], [-73.9674022, 40.7776599], [-73.9674115, 40.7776334], [-73.9674178, 40.7776128], [-73.9674241, 40.7775922], [-73.9674304, 40.7775717], [-73.9674584, 40.7775775], [-73.9674864, 40.7775833], [-73.9675973, 40.7776054], [-73.9676242, 40.7776109], [-73.9676549, 40.7776149], [-73.9676442, 40.7776392], [-73.9676364, 40.7776617], [-73.9676286, 40.7776842], [-73.9676209, 40.7777067], [-73.967613, 40.7777298], [-73.9676052, 40.7777528], [-73.9675974, 40.7777759], [-73.9675898, 40.7777981], [-73.9675821, 40.7778203], [-73.967576, 40.777838], [-73.9675652, 40.7778683], [-73.9675559, 40.7778941], [-73.9675466, 40.7779199], [-73.9675395, 40.7779386], [-73.9675323, 40.7779573], [-73.9675251, 40.777976], [-73.9675113, 40.7779732], [-73.967501, 40.7779711], [-73.9674917, 40.7779692], [-73.9674671, 40.7779642], [-73.9674429, 40.7779594], [-73.9674187, 40.7779546], [-73.9673946, 40.7779498], [-73.9673596, 40.7779429], [-73.9673304, 40.777937], [-73.9673453, 40.7778845], [-73.9673546, 40.777886], [-73.9673636, 40.7778854], [-73.9673727, 40.7778848], [-73.9673896, 40.7778772], [-73.9673969, 40.7778648], [-73.9673969, 40.7778497], [-73.9673872, 40.7778385], [-73.967374, 40.7778333], [-73.9673445, 40.7778273]]",LineString,"[-73.96749265, 40.77777385]"
249,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,multi-storey,"[[-74.0059644, 40.7347719], [-74.0060005, 40.7345383], [-74.0056749, 40.7345896], [-74.0057155, 40.7347493], [-74.0059644, 40.7347719]]",LineString,"[-74.0058377, 40.7346551]"
186,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9904035, 40.7483206], [-73.990601, 40.7480495], [-73.9906458, 40.7479915], [-73.9906374, 40.747988], [-73.9905115, 40.747935], [-73.9904439, 40.7480254], [-73.9904517, 40.7480287], [-73.9902777, 40.7482676], [-73.9903525, 40.7482991], [-73.9904035, 40.7483206]]",LineString,"[-73.99046175, 40.7481278]"
231,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-74.0026694, 40.7193892], [-74.002835, 40.7191793], [-74.0028656, 40.7191428], [-74.0027567, 40.7190931], [-74.0027384, 40.7190829], [-74.0026466, 40.7191993], [-74.0023653, 40.7190461], [-74.0022553, 40.7191796], [-74.0026694, 40.7193892]]",LineString,"[-74.00256045, 40.719217650000004]"
4,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9785024, 40.7279945], [-73.9783298, 40.7282353], [-73.9779383, 40.7280771], [-73.9781163, 40.727835], [-73.9784328, 40.7279658], [-73.9785024, 40.7279945]]",LineString,"[-73.97822035, 40.72803515]"
79,parking,Unnamed,NYPD,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9880765, 40.725969], [-73.9876557, 40.7257939], [-73.9875542, 40.7259265], [-73.9874616, 40.726054], [-73.9878847, 40.7262332], [-73.9879092, 40.7261982], [-73.9880765, 40.725969]]",LineString,"[-73.98776905, 40.726013550000005]"
79,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9866764, 40.7232934], [-73.9870486, 40.722787], [-73.9869319, 40.7227364], [-73.9867271, 40.7230137], [-73.9866687, 40.7229889], [-73.9864991, 40.7232185], [-73.9865916, 40.7232577], [-73.9866764, 40.7232934]]",LineString,"[-73.98677384999999, 40.7230149]"
68,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-74.0040056, 40.7445041], [-74.0042554, 40.7446086], [-74.0044063, 40.7446717], [-74.0042628, 40.7448686], [-74.0038621, 40.744701], [-74.0040056, 40.7445041]]",LineString,"[-74.00413420000001, 40.744686349999995]"
68,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-74.0051005, 40.7438585], [-74.0050155, 40.7439752], [-74.0048941, 40.7439245], [-74.0047888, 40.7438805], [-74.0042601, 40.7436594], [-74.0042083, 40.7436378], [-74.0042933, 40.7435211], [-74.0043435, 40.7435429], [-74.0051005, 40.7438585]]",LineString,"[-74.00465439999999, 40.74374815]"
148,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.986834, 40.7219062], [-73.9869513, 40.7219413], [-73.9869847, 40.7218762], [-73.9869962, 40.7218797], [-73.9870743, 40.7217276], [-73.9871595, 40.7215707], [-73.9871471, 40.7215671], [-73.9870829, 40.7215478], [-73.9868461, 40.7214764], [-73.9866591, 40.7218553], [-73.9867501, 40.721881], [-73.986834, 40.7219062]]",LineString,"[-73.98690930000001, 40.72170885]"
232,parking,Unnamed,NYC Independent Lot,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9817131, 40.7201502], [-73.9821969, 40.720288], [-73.9823042, 40.7200716], [-73.9818204, 40.7199338], [-73.9817504, 40.7200751], [-73.9817131, 40.7201502]]",LineString,"[-73.98200865, 40.720110899999995]"
125,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-74.0072389, 40.723993], [-74.0072194, 40.7241224], [-74.0069587, 40.7240999], [-74.0069782, 40.7239705], [-74.0072389, 40.723993]]",LineString,"[-74.0070988, 40.72404645]"
